geo_point,geo_shape,suburb_id,latitude,street_no,str_name,address_pnt,easting,northing,gisid,longitude,suburb,street_id,add_comp,missing_street_number_flag,missing_street_name_flag,missing_suburb_flag,missing_suburb_id_flag,address_completeness
"-37.808471917933, 144.95987277597","{""coordinates"": [144.95987277597, -37.808471917933], ""type"": ""Point""}",591,-37.80847192,141,Franklin Street,141 Franklin Street  Melbourne,320407.91686629,5813474.54330916,5430,144.95987278,Melbourne,644,,False,False,False,False,Complete
"-37.834099442114, 144.987304659927","{""coordinates"": [144.987304659927, -37.834099442114], ""type"": ""Point""}",595,-37.83409944,869,Punt Road,869 Punt Road  South Yarra,322884.27430552,5810683.14718375,61889,144.98730466,South Yarra,1004,,False,False,False,False,Complete
"-37.790590693642, 144.939935071957","{""coordinates"": [144.939935071957, -37.790590693642], ""type"": ""Point""}",592,-37.79059069,48,Alfred Street,48 Alfred Street  North Melbourne,318608.87048577,5815420.2382183,22426,144.93993507,North Melbourne,119625,,False,False,False,False,Complete
"-37.819072344766, 144.957142282387","{""coordinates"": [144.957142282387, -37.819072344766], ""type"": ""Point""}",591,-37.81907234,50,King Street,50 King Street  Melbourne,320193.2508269,5812293.00093061,30034,144.95714228,Melbourne,761,,False,False,False,False,Complete
"-37.812104345928, 144.955719947966","{""coordinates"": [144.955719947966, -37.812104345928], ""type"": ""Point""}",591,-37.81210435,453,La Trobe Street,453 La Trobe Street  Melbourne,320051.12555045,5813063.47445505,34655,144.95571995,Melbourne,780,,False,False,False,False,Complete
"-37.811872380062, 144.949128854814","{""coordinates"": [144.949128854814, -37.811872380062], ""type"": ""Point""}",597,-37.81187238,22,Franklin Place,22 Franklin Place  West Melbourne,319470.31387798,5813076.49658508,51043,144.94912885,West Melbourne,643,,False,False,False,False,Complete
"-37.82362063978, 144.943629731971","{""coordinates"": [144.943629731971, -37.82362063978], ""type"": ""Point""}",599,-37.82362064,,River Esplanade,"Berth 124, Marina YE River Esplanade  Docklands",319014.89805763,5811762.19042649,42210,144.94362973,Docklands,117906,"Berth 124, Marina YE",True,False,False,False,Partial
"-37.79920487623, 144.973438879292","{""coordinates"": [144.973438879292, -37.79920487623], ""type"": ""Point""}",585,-37.79920488,34,Faraday Street,34 Faraday Street  Carlton,321579.96019129,5814528.8622599,10375,144.97343888,Carlton,621,,False,False,False,False,Complete
"-37.799440655631, 144.966336735986","{""coordinates"": [144.966336735986, -37.799440655631], ""type"": ""Point""}",585,-37.79944066,49,Dorrit Street,49 Dorrit Street  Carlton,320955.18548305,5814489.11303863,11160,144.96633674,Carlton,575,,False,False,False,False,Complete
"-37.830562298104, 144.9670077062","{""coordinates"": [144.9670077062, -37.830562298104], ""type"": ""Point""}",596,-37.8305623,142,Dodds Street,142 Dodds Street  Southbank,321089.42497247,5811036.95177854,24383,144.96700771,Southbank,1355,,False,False,False,False,Complete
"-37.813618928181, 144.953998308848","{""coordinates"": [144.953998308848, -37.813618928181], ""type"": ""Point""}",591,-37.81361893,593,Little Lonsdale Street,593 Little Lonsdale Street  Melbourne,319903.2422661,5812892.08881859,47538,144.95399831,Melbourne,825,,False,False,False,False,Complete
"-37.792675893195, 144.9709764369","{""coordinates"": [144.9709764369, -37.792675893195], ""type"": ""Point""}",585,-37.79267589,137,Princes Street,137 Princes Street  Carlton,321347.41176606,5815248.65041199,45068,144.97097644,Carlton,999,,False,False,False,False,Complete
"-37.848777472479, 144.984384606545","{""coordinates"": [144.984384606545, -37.848777472479], ""type"": ""Point""}",591,-37.84877747,275,Punt Road,275 Punt Road  Melbourne,322662.45133669,5809048.83804678,62193,144.98438461,Melbourne,1004,,False,False,False,False,Complete
"-37.795863828967, 144.926702837793","{""coordinates"": [144.926702837793, -37.795863828967], ""type"": ""Point""}",590,-37.79586383,31,Clifford Terrace,31 Clifford Terrace  Kensington,317456.61069877,5814809.33051931,43871,144.92670284,Kensington,117932,,False,False,False,False,Complete
"-37.791507181864, 144.921918060976","{""coordinates"": [144.921918060976, -37.791507181864], ""type"": ""Point""}",590,-37.79150718,34,Stockmans Way,34 Stockmans Way  Kensington,317024.53880448,5815283.41409972,32518,144.92191806,Kensington,1438,,False,False,False,False,Complete
"-37.800610219897, 144.972952225171","{""coordinates"": [144.972952225171, -37.800610219897], ""type"": ""Point""}",585,-37.80061022,45,Owen Street,45 Owen Street  Carlton,321540.493182,5814371.98789345,10064,144.97295222,Carlton,950,,False,False,False,False,Complete
"-37.836438196907, 144.980625489693","{""coordinates"": [144.980625489693, -37.836438196907], ""type"": ""Point""}",595,-37.8364382,47,Little Park Street,47 Little Park Street  South Yarra,322302.06435311,5810410.93248705,59556,144.98062549,South Yarra,829,,False,False,False,False,Complete
"-37.804067650168, 144.943467646999","{""coordinates"": [144.943467646999, -37.804067650168], ""type"": ""Point""}",592,-37.80406765,104,Dryburgh Street,104 Dryburgh Street  North Melbourne,318952.86334253,5813931.60247506,55410,144.94346765,North Melbourne,585,,False,False,False,False,Complete
"-37.813687406899, 144.990217978292","{""coordinates"": [144.990217978292, -37.813687406899], ""type"": ""Point""}",587,-37.81368741,4,Hayes Lane,4 Hayes Lane  East Melbourne,323091.92782836,5812953.70852689,7128,144.99021798,East Melbourne,1418,,False,False,False,False,Complete
"-37.830664273686, 144.915678836061","{""coordinates"": [144.915678836061, -37.830664273686], ""type"": ""Point""}",594,-37.83066427,38,Cook Street,38 Cook Street  Port Melbourne,316572.06187514,5810926.0375074,41027,144.91567884,Port Melbourne,1447,,False,False,False,False,Complete
"-37.815944748998, 144.987745201303","{""coordinates"": [144.987745201303, -37.815944748998], ""type"": ""Point""}",587,-37.81594475,19,Simpson Street,19 Simpson Street  East Melbourne,322879.6388274,5812698.5345928,7005,144.9877452,East Melbourne,1073,,False,False,False,False,Complete
"-37.819967051778, 144.957558857039","{""coordinates"": [144.957558857039, -37.819967051778], ""type"": ""Point""}",591,-37.81996705,8,King Street,8 King Street  Melbourne,320232.09152591,5812194.52051278,34714,144.95755886,Melbourne,761,,False,False,False,False,Complete
"-37.798880486954, 144.942472893696","{""coordinates"": [144.942472893696, -37.798880486954], ""type"": ""Point""}",592,-37.79888049,63,Macaulay Road,63 Macaulay Road  North Melbourne,318852.6057617,5814505.27454901,30594,144.94247289,North Melbourne,847,,False,False,False,False,Complete
"-37.810462250357, 144.96895746153","{""coordinates"": [144.96895746153, -37.810462250357], ""type"": ""Point""}",591,-37.81046225,113,Lonsdale Street,113 Lonsdale Street  Melbourne,321212.52613458,5813271.11077336,26231,144.96895746,Melbourne,803,,False,False,False,False,Complete
"-37.809902024873, 144.952108854055","{""coordinates"": [144.952108854055, -37.809902024873], ""type"": ""Point""}",597,-37.80990202,25,Flagstaff Lane,25 Flagstaff Lane  West Melbourne,319727.86592645,5813300.89491857,51793,144.95210885,West Melbourne,3058,,False,False,False,False,Complete
"-37.803438184713, 144.960270837553","{""coordinates"": [144.960270837553, -37.803438184713], ""type"": ""Point""}",585,-37.80343818,105,Leicester Street,105 Leicester Street  Carlton,320430.76726179,5814033.88197324,11330,144.96027084,Carlton,786,,False,False,False,False,Complete
"-37.79133581443, 144.929521197191","{""coordinates"": [144.929521197191, -37.79133581443], ""type"": ""Point""}",590,-37.79133581,92,Bellair Street,92 Bellair Street  Kensington,317693.64826128,5815317.29010735,28276,144.9295212,Kensington,430,,False,False,False,False,Complete
"-37.787046133167, 144.957846145085","{""coordinates"": [144.957846145085, -37.787046133167], ""type"": ""Point""}",593,-37.78704613,110,Mile Lane,110 Mile Lane  Parkville,320177.53620453,5815848.17781976,30064,144.95784615,Parkville,897,,False,False,False,False,Complete
"-37.811539094643, 144.957688609135","{""coordinates"": [144.957688609135, -37.811539094643], ""type"": ""Point""}",591,-37.81153909,391,La Trobe Street,391 La Trobe Street  Melbourne,320223.06520718,5813129.98906914,34606,144.95768861,Melbourne,780,,False,False,False,False,Complete
"-37.796529385767, 144.973982834785","{""coordinates"": [144.973982834785, -37.796529385767], ""type"": ""Point""}",585,-37.79652939,28,Palmerston Street,28 Palmerston Street  Carlton,321621.41871805,5814826.78845946,10043,144.97398283,Carlton,955,,False,False,False,False,Complete
"-37.837552901952, 144.981165108135","{""coordinates"": [144.981165108135, -37.837552901952], ""type"": ""Point""}",595,-37.8375529,86W,Toorak Road,86W Toorak Road  South Yarra,322352.22854406,5810288.26486474,61410,144.98116511,South Yarra,1127,,False,False,False,False,Complete
"-37.794267960205, 144.927791794711","{""coordinates"": [144.927791794711, -37.794267960205], ""type"": ""Point""}",590,-37.79426796,551,Macaulay Road,551 Macaulay Road  Kensington,317548.57160385,5814988.54518426,15740,144.92779179,Kensington,847,,False,False,False,False,Complete
"-37.811956667716, 144.967360193738","{""coordinates"": [144.967360193738, -37.811956667716], ""type"": ""Point""}",591,-37.81195667,171,Little Bourke Street,171 Little Bourke Street  Melbourne,321075.51608003,5813102.22288057,17512,144.96736019,Melbourne,809,,False,False,False,False,Complete
"-37.819406654474, 144.960110074518","{""coordinates"": [144.960110074518, -37.819406654474], ""type"": ""Point""}",591,-37.81940665,2,William Street,2 William Street  Melbourne,320455.30564196,5812261.61352719,26355,144.96011008,Melbourne,1179,,False,False,False,False,Complete
"-37.806057530117, 144.949865117006","{""coordinates"": [144.949865117006, -37.806057530117], ""type"": ""Point""}",597,-37.80605753,32,Roden Street,32 Roden Street  West Melbourne,319520.9711278,5813723.17159168,52317,144.94986512,West Melbourne,1035,,False,False,False,False,Complete
"-37.810681532667, 144.958545174617","{""coordinates"": [144.958545174617, -37.810681532667], ""type"": ""Point""}",591,-37.81068153,333,Queen Street,333 Queen Street  Melbourne,320296.39391358,5813226.79773667,29759,144.95854517,Melbourne,1010,,False,False,False,False,Complete
"-37.800102757332, 144.952583572376","{""coordinates"": [144.952583572376, -37.800102757332], ""type"": ""Point""}",592,-37.80010276,14,Villiers Street,14 Villiers Street  North Melbourne,319745.83043341,5814389.19813053,56767,144.95258357,North Melbourne,1154,,False,False,False,False,Complete
"-37.816383982997, 144.977577083284","{""coordinates"": [144.977577083284, -37.816383982997], ""type"": ""Point""}",587,-37.81638398,213,Wellington Parade South,213 Wellington Parade South  East Melbourne,321985.59494214,5812630.46344175,3648,144.97757708,East Melbourne,1170,,False,False,False,False,Complete
"-37.794559723611, 144.931971903496","{""coordinates"": [144.931971903496, -37.794559723611], ""type"": ""Point""}",590,-37.79455972,444,Macaulay Road,444 Macaulay Road  Kensington,317917.37365957,5814964.32286043,22759,144.9319719,Kensington,847,,False,False,False,False,Complete
"-37.810054220042, 144.990018781854","{""coordinates"": [144.990018781854, -37.810054220042], ""type"": ""Point""}",587,-37.81005422,558,Victoria Parade,558 Victoria Parade  East Melbourne,323065.71766222,5813356.49005901,8645,144.99001878,East Melbourne,1151,,False,False,False,False,Complete
"-37.814543174062, 144.969297662769","{""coordinates"": [144.969297662769, -37.814543174062], ""type"": ""Point""}",591,-37.81454317,130,Collins Street,130 Collins Street  Melbourne,321252.32029592,5812818.91805742,34276,144.96929766,Melbourne,526,,False,False,False,False,Complete
"-37.798588313958, 144.968627642432","{""coordinates"": [144.968627642432, -37.798588313958], ""type"": ""Point""}",585,-37.79858831,305,Drummond Street,305 Drummond Street  Carlton,321154.84330277,5814588.081278,43716,144.96862764,Carlton,583,,False,False,False,False,Complete
"-37.812246432486, 144.961882702783","{""coordinates"": [144.961882702783, -37.812246432486], ""type"": ""Point""}",591,-37.81224643,356,Lonsdale Street,356 Lonsdale Street  Melbourne,320594.006913,5813059.56235698,19728,144.9618827,Melbourne,803,,False,False,False,False,Complete
"-37.804679058242, 144.962978753353","{""coordinates"": [144.962978753353, -37.804679058242], ""type"": ""Point""}",585,-37.80467906,173,Queensberry Street,173 Queensberry Street  Carlton,320672.18806452,5813901.38864919,11688,144.96297875,Carlton,1008,,False,False,False,False,Complete
"-37.817109200928, 144.980006164239","{""coordinates"": [144.980006164239, -37.817109200928], ""type"": ""Point""}",587,-37.8171092,55,Agnes Street,55 Agnes Street  East Melbourne,322201.16598241,5812554.61588762,3845,144.98000616,East Melbourne,372,,False,False,False,False,Complete
"-37.797503833945, 144.971993633576","{""coordinates"": [144.971993633576, -37.797503833945], ""type"": ""Point""}",585,-37.79750383,80,Elgin Street,80 Elgin Street  Carlton,321448.60982126,5814714.85886675,9391,144.97199363,Carlton,598,,False,False,False,False,Complete
"-37.829339917399, 144.969362741329","{""coordinates"": [144.969362741329, -37.829339917399], ""type"": ""Point""}",596,-37.82933992,39,Coventry Street,39 Coventry Street  Southbank,321293.74849392,5811177.10492978,24297,144.96936274,Southbank,1360,,False,False,False,False,Complete
"-37.803866172769, 144.942630787428","{""coordinates"": [144.942630787428, -37.803866172769], ""type"": ""Point""}",592,-37.80386617,3A,Stawell Street,3A Stawell Street  North Melbourne,318878.68996555,5813952.3375858,55202,144.94263079,North Melbourne,1095,,False,False,False,False,Complete
"-37.800447167402, 144.966278253954","{""coordinates"": [144.966278253954, -37.800447167402], ""type"": ""Point""}",585,-37.80044717,4,Dorrit Street,4 Dorrit Street  Carlton,320952.46701262,5814377.31254089,11183,144.96627825,Carlton,575,,False,False,False,False,Complete
"-37.800634530768, 144.964107544816","{""coordinates"": [144.964107544816, -37.800634530768], ""type"": ""Point""}",585,-37.80063453,680,Swanston Street,680 Swanston Street  Carlton,320761.79204756,5814352.3595466,38550,144.96410755,Carlton,1114,,False,False,False,False,Complete
"-37.802002258294, 144.951490934713","{""coordinates"": [144.951490934713, -37.802002258294], ""type"": ""Point""}",592,-37.80200226,90,Leveson Street,90 Leveson Street  North Melbourne,319654.24547264,5814176.30932873,55147,144.95149093,North Melbourne,791,,False,False,False,False,Complete
"-37.795163412387, 144.939020831144","{""coordinates"": [144.939020831144, -37.795163412387], ""type"": ""Point""}",592,-37.79516341,8,Boundary Road,8 Boundary Road  North Melbourne,318539.55182699,5814911.04595905,22783,144.93902083,North Melbourne,453,,False,False,False,False,Complete
"-37.817028542628, 144.979488486147","{""coordinates"": [144.979488486147, -37.817028542628], ""type"": ""Point""}",587,-37.81702854,56,Jolimont Lane,56 Jolimont Lane  East Melbourne,322155.40187838,5812562.58058161,3767,144.97948849,East Melbourne,743,,False,False,False,False,Complete
"-37.810366605714, 144.952316440587","{""coordinates"": [144.952316440587, -37.810366605714], ""type"": ""Point""}",597,-37.81036661,16,Batman Street,16 Batman Street  West Melbourne,319747.27132709,5813249.74271419,5853,144.95231644,West Melbourne,423,,False,False,False,False,Complete
"-37.795337926564, 144.921471035161","{""coordinates"": [144.921471035161, -37.795337926564], ""type"": ""Point""}",590,-37.79533793,12,Dennys Lane,12 Dennys Lane  Kensington,316994.62811423,5814857.4542745,31986,144.92147104,Kensington,2035,,False,False,False,False,Complete
