_id,geo_point_2d,geo_shape,built,dnstr_pit,upstr_inv,upstr_pit,ref,width_mm,condition,carrying,operator,diameter,material,height_mm,form,mat_desc,dnstr_inv
6999,"-37.79027949199782, 144.93042534616256","{""coordinates"": [[144.93044309032155, -37.790347629803726], [144.93040760200358, -37.79021135419192]], ""type"": ""LineString""}",1946-01-01,,660,,1451543,0,3.36555389463376,Stormwater,City of Melbourne,225,Concrete,0,Pipe,,800
7000,"-37.788210524115215, 144.9294213633774","{""coordinates"": [[144.9294585740562, -37.78815403754403], [144.92938415269862, -37.7882670106864]], ""type"": ""LineString""}",1988-01-01,,,,1565321,0,4.3460630552751,Stormwater,City of Melbourne,450,Earthenware,0,Pipe,,1850
7001,"-37.7910167164272, 144.94206379301846","{""coordinates"": [[144.94229722759113, -37.79098500301769], [144.9418303584458, -37.791048429836714]], ""type"": ""LineString""}",2008-01-01,,,,1451425,0,4.82225413534943,Stormwater,City of Melbourne,525,Earthenware,0,Pipe,,
7002,"-37.814608596145604, 144.97344023929548","{""coordinates"": [[144.9733723152283, -37.81462866785186], [144.97350816336268, -37.81458852443934]], ""type"": ""LineString""}",2015-03-25,,,,1596758,300,5.0,Stormwater,City of Melbourne,0,Metal,300,Pipe,,
7003,"-37.81542792440119, 144.97938790571294","{""coordinates"": [[144.97940313420997, -37.8154474321879], [144.9793726772159, -37.81540841661449]], ""type"": ""LineString""}",2015-01-01,1579947,,1579948,1580792,,5.0,Stormwater,City of Melbourne,150,Metal,,Pipe,,
7004,"-37.815045231830936, 144.97938469426055","{""coordinates"": [[144.9794014225574, -37.814888375085346], [144.9793679659637, -37.81520208857653]], ""type"": ""LineString""}",2015-01-01,1579952,,1579953,1580796,,5.0,Stormwater,City of Melbourne,150,Metal,,Pipe,,
7005,"-37.815371624515286, 144.97938695194324","{""coordinates"": [[144.97940120820883, -37.815334842913394], [144.97937269567763, -37.81540840611718]], ""type"": ""LineString""}",2015-01-01,1579947,,1580485,1580799,,5.0,Stormwater,City of Melbourne,0,Unknown,,Pipe,,
7006,"-37.815465338531936, 144.9796183749545","{""coordinates"": [[144.97967319059558, -37.815478086776395], [144.9795635593134, -37.81545259028748]], ""type"": ""LineString""}",2015-01-01,1580481,,1579945,1580800,,5.0,Stormwater,City of Melbourne,0,Unknown,,Pipe,,
7007,"-37.815387548620684, 144.97904972781282","{""coordinates"": [[144.9791910721119, -37.81539667663397], [144.97890838351373, -37.815378420607395]], ""type"": ""LineString""}",2015-01-01,1580483,,1580488,1580802,,5.0,Stormwater,City of Melbourne,0,Unknown,,Pipe,,
7008,"-37.815336457712164, 144.979836570601","{""coordinates"": [[144.97984886651003, -37.81532580361719], [144.979824274692, -37.815347111807135]], ""type"": ""LineString""}",2015-01-01,1580489,,,1580808,,5.0,Stormwater,City of Melbourne,150,Other,,Pipe,,
7009,"-37.7958743859692, 144.92445044461687","{""coordinates"": [[144.92442331305858, -37.79584481117219], [144.92447757617518, -37.79590396076621]], ""type"": ""LineString""}",1965-01-01,,,,1596759,0,3.8,Stormwater,City of Melbourne,100,Plastic,0,Pipe,,
7010,"-37.814213661463214, 144.9373515918249","{""coordinates"": [[144.93731717953708, -37.8142277026877], [144.93738600411274, -37.81419962023873]], ""type"": ""LineString""}",2006-01-01,,,,1379109,0,4.79537394992757,Stormwater,City of Melbourne,375,Concrete,0,Pipe,,
7011,"-37.81469845869954, 144.93756318630682","{""coordinates"": [[144.93757715593935, -37.81479242529611], [144.9375492166743, -37.814604492102966]], ""type"": ""LineString""}",2015-06-01,,,,1596760,0,5.0,Stormwater,City of Melbourne,450,Concrete,0,Pipe,,
7012,"-37.78772815527455, 144.94251585741375","{""coordinates"": [[144.94249151227407, -37.787708743085325], [144.94254020255343, -37.78774756746377]], ""type"": ""LineString""}",2015-01-28,,,,1596735,0,5.0,Stormwater,City of Melbourne,375,Concrete,0,Pipe,,
7013,"-37.805267793117935, 144.94118284219257","{""coordinates"": [[144.94119728329517, -37.80531376350794], [144.94116840108998, -37.80522182272793]], ""type"": ""LineString""}",1967-01-01,,,,1596736,0,2.5,Stormwater,City of Melbourne,300,Concrete,0,Pipe,,
7014,"-37.80559745913385, 144.94181707413384","{""coordinates"": [[144.94180739524558, -37.80563182475169], [144.94182675302213, -37.805563093516]], ""type"": ""LineString""}",1967-01-01,,,,1596739,0,2.5,Stormwater,City of Melbourne,225,Concrete,0,Pipe,,
7015,"-37.80556839584728, 144.9420139645145","{""coordinates"": [[144.94205053413444, -37.80554896491792], [144.94197739489456, -37.805587826776645]], ""type"": ""LineString""}",1967-01-01,,,,1596741,0,2.5,Stormwater,City of Melbourne,375,Concrete,0,Pipe,,
7016,"-37.80523704361982, 144.9426096195376","{""coordinates"": [[144.94262384303101, -37.8052552619901], [144.94259539604417, -37.80521882524954]], ""type"": ""LineString""}",1967-01-01,,,,1596749,0,2.5,Stormwater,City of Melbourne,225,Concrete,0,Pipe,,
7017,"-37.80527410639431, 144.9429357921596","{""coordinates"": [[144.9429503426544, -37.80525981246917], [144.9429212416648, -37.80528840031945]], ""type"": ""LineString""}",1967-01-01,,,,1596750,0,2.5,Stormwater,City of Melbourne,225,Concrete,0,Pipe,,
7018,"-37.79680854598134, 144.94714932663646","{""coordinates"": [[144.94708921022712, -37.79676083380831], [144.94720944304584, -37.79685625815438]], ""type"": ""LineString""}",2015-05-25,,,,1596753,0,5.0,Stormwater,City of Melbourne,300,Concrete,0,Pipe,,
7019,"-37.79663347098201, 144.9469299421642","{""coordinates"": [[144.94677067289632, -37.796506520873265], [144.94708921143206, -37.79676042109075]], ""type"": ""LineString""}",2015-05-25,,,,1596754,0,5.0,Stormwater,City of Melbourne,300,Concrete,0,Pipe,,
7020,"-37.79684815625083, 144.94722413245617","{""coordinates"": [[144.94723882109574, -37.79684024628432], [144.9472094438166, -37.796856066217345]], ""type"": ""LineString""}",2015-05-25,,,,1596755,0,5.0,Stormwater,City of Melbourne,300,Plastic,0,Pipe,,
7021,"-37.79532637084023, 144.95212930973148","{""coordinates"": [[144.95218874721735, -37.79533811376101], [144.95216755122524, -37.795342724190945], [144.952112871247, -37.79532279547396], [144.95208916685516, -37.795310700412394], [144.9520738527713, -37.79529946588406], [144.9520744532442, -37.79529947632606]], ""type"": ""LineString""}",2015-01-23,,,,1589086,,5.0,Stormwater,City of Melbourne,100,Plastic,,Pipe,,
7022,"-37.79505753837402, 144.95182206736894","{""coordinates"": [[144.95180761793458, -37.79504013445736], [144.9518099607941, -37.79504214878123], [144.95183611609986, -37.795075326298296]], ""type"": ""LineString""}",2015-01-23,1588566,,1588565,1589092,,5.0,Stormwater,City of Melbourne,150,Plastic,,Pipe,,
7023,"-37.79544964935607, 144.9515928724805","{""coordinates"": [[144.95158691764658, -37.79544461363899], [144.95159882731443, -37.79545468507315]], ""type"": ""LineString""}",2015-01-23,,,,1589095,,5.0,Stormwater,City of Melbourne,100,Plastic,,Pipe,,
7024,"-37.79491343532285, 144.95161519629391","{""coordinates"": [[144.95172981899083, -37.79488048244796], [144.95172637943952, -37.7948794015922], [144.95170640756078, -37.79487945615393], [144.95167905909207, -37.79487731060651], [144.95163471793325, -37.79485090720369], [144.95157005519354, -37.794855803249604], [144.95153915454, -37.79483231639593], [144.9515076285089, -37.794831469734916], [144.95147718056558, -37.79485955247085], [144.95147822970372, -37.794875963125904], [144.95151247368864, -37.79492609106321], [144.95155009316872, -37.79492465289117], [144.95155121306075, -37.79492455069649], [144.95155234179134, -37.79492453940422], [144.951553468385, -37.79492460480181], [144.95155458458478, -37.79492474640995], [144.95155568221008, -37.79492496319078], [144.9515567532163, -37.79492525355551], [144.951557789754, -37.794925615376044], [144.95155878422625, -37.79492604600057], [144.9515597293446, -37.79492654227302], [144.95156061818219, -37.79492710055617], [144.95156144422467, -37.79492771675835], [144.95156220141791, -37.794928386363374], [144.95156288421242, -37.794929104463655], [144.95156348760398, -37.7949298657962], [144.95156400717022, -37.79493066478116], [144.9515644725196, -37.79493148610161], [144.9515887122978, -37.7949800233546], [144.95159228610677, -37.79498445933474], [144.95159614549246, -37.79498872736018], [144.95160047640428, -37.794992701258955], [144.95160524272723, -37.79499634789318], [144.95161040471547, -37.794999636853966], [144.95161591932376, -37.795002540715046], [144.95162174056637, -37.79500503526143], [144.9516277584428, -37.79500723224894], [144.95163260324316, -37.79500836762385], [144.95163750891948, -37.79500928922889], [144.95164249147288, -37.79500988089716], [144.9516475156468, -37.79501013844202], [144.9516525458902, -37.79501006004108], [144.95165754660903, -37.795009646249106], [144.95166248241816, -37.79500889999409], [144.951667269289, -37.79500770949546], [144.951686985717, -37.795001034057734], [144.95170776942714, -37.79499025519691], [144.95171927692473, -37.79498166346196], [144.95173174111022, -37.79497025866987], [144.95174938667765, -37.794928284155446], [144.95175321554333, -37.79491917586718], [144.95173298060698, -37.79488258040416], [144.95172981899083, -37.79488048244796]], ""type"": ""LineString""}",2015-01-23,,,,1589099,,5.0,Stormwater,City of Melbourne,100,Plastic,,Pipe,,
7025,"-37.79539406568605, 144.9522285131854","{""coordinates"": [[144.95203633231472, -37.79544535106576], [144.95242069405606, -37.795342780306335]], ""type"": ""LineString""}",2015-01-23,,,,1589100,,5.0,Stormwater,City of Melbourne,100,Plastic,,Pipe,,
7026,"-37.79495545287507, 144.95131597134193","{""coordinates"": [[144.95121686345763, -37.79488929130595], [144.95123336790556, -37.794900839534925], [144.9512582563981, -37.79493164216672], [144.95126386517242, -37.794937897480395], [144.95126839898342, -37.79494097145655], [144.951273064384, -37.794943894567375], [144.9512780252027, -37.794946491256944], [144.9512832448739, -37.7949487423854], [144.9512886849241, -37.794950631359946], [144.95129430525535, -37.79495214425719], [144.9513000644409, -37.79495326992574], [144.95130591532296, -37.79495403551458], [144.95134209734107, -37.794974827864046], [144.95135427561218, -37.79498067240497], [144.9513670699446, -37.79498561922323], [144.95138037552587, -37.79498962779394], [144.9513906003398, -37.794991649671935], [144.95140094637085, -37.79499315249677], [144.9514114106068, -37.79499394268954], [144.95141327119896, -37.79499375863539], [144.9514150985672, -37.79499342753333], [144.9514168802656, -37.79499296845127], [144.95141860216555, -37.7949923850297], [144.9514202506125, -37.79499168189508], [144.95142181253448, -37.79499086462319], [144.9514232755456, -37.7949899396949], [144.9514246280444, -37.7949889144448], [144.95142585930566, -37.794987797003], [144.95142689466462, -37.79498656194762]], ""type"": ""LineString""}",2015-01-23,,,,1589103,,5.0,Stormwater,City of Melbourne,100,Plastic,,Pipe,,
7027,"-37.79512405261911, 144.9515232953698","{""coordinates"": [[144.95161507119732, -37.795072923643694], [144.95160249678602, -37.795085628903536], [144.95158857318333, -37.795097414976425], [144.95157340661547, -37.795108191943335], [144.9515660854257, -37.7951124136784], [144.95155796011073, -37.79511660947072], [144.95154918249074, -37.79511990353309], [144.95154005044213, -37.795122532947495], [144.95153060122394, -37.79512432282041], [144.95152320753456, -37.79512549698173], [144.95151569410427, -37.79512608976484], [144.95150814200164, -37.79512623466403], [144.9515010415605, -37.79512635735999], [144.95149399277494, -37.795127012650724], [144.9514871020963, -37.795128319885976], [144.95148215004545, -37.79512953414499], [144.95147570454165, -37.7951313681408], [144.9514695843442, -37.79513380809473], [144.9514637742373, -37.79513668244871], [144.95145832257043, -37.79513996728347], [144.95145349277794, -37.79514380774779], [144.9514535764625, -37.79514878846908], [144.95145426081535, -37.79515374415282], [144.9514555297924, -37.79515863039132], [144.95145737210416, -37.795163403713765], [144.95145957906752, -37.795168092189904], [144.95146232616136, -37.79517230051768], [144.9514655377787, -37.79517629639764], [144.9514691880388, -37.795180047628946]], ""type"": ""LineString""}",2015-01-23,,,,1589105,,5.0,Stormwater,City of Melbourne,100,Plastic,,Pipe,,
7028,"-37.79560775438754, 144.95197712576302","{""coordinates"": [[144.9520431072463, -37.79563752857624], [144.9520376753976, -37.7956336626918], [144.95191320861267, -37.79558035817104], [144.95191110706818, -37.795578240805845]], ""type"": ""LineString""}",2015-01-23,1588996,,1588583,1589108,,5.0,Stormwater,City of Melbourne,150,Plastic,,Pipe,,
7029,"-37.795138910795174, 144.95166806529016","{""coordinates"": [[144.95163969007058, -37.79510950706176], [144.95169644050975, -37.795168314528595]], ""type"": ""LineString""}",2015-01-23,,,,1589110,,5.0,Stormwater,City of Melbourne,100,Plastic,,Pipe,,
7030,"-37.79548864486587, 144.95142851861127","{""coordinates"": [[144.95140028630107, -37.79551301171092], [144.95140027951717, -37.79551018051233], [144.95140057203085, -37.79550736159009], [144.95140118283163, -37.79550457701373], [144.95140210697278, -37.795501849335], [144.95140333696983, -37.79549920064482], [144.9514048628613, -37.79549665239441], [144.95140667228927, -37.79549422522156], [144.95140875059957, -37.79549193878346], [144.95141108096038, -37.79548981159751], [144.95141364449853, -37.79548786089139], [144.95141651273227, -37.79548620280138], [144.95141932739318, -37.795484584298066], [144.9514223943312, -37.79548327780907], [144.95142559811282, -37.795482194721274], [144.95142891317934, -37.795481343675206], [144.9514323130842, -37.79548073146024], [144.9514357707041, -37.79548036296042], [144.95143925845522, -37.79548024111552], [144.95144274851347, -37.79548036689759], [144.95144621303623, -37.79548073930318], [144.95144962438468, -37.795481355361346], [144.95145295534417, -37.79548221015738], [144.95145617934142, -37.79548329687201], [144.9514592706564, -37.79548460683575], [144.95146220462755, -37.79548612959816], [144.95146495784869, -37.79548785301111], [144.951467621294, -37.795489676411435]], ""type"": ""LineString""}",2015-01-23,,,,1589112,,5.0,Stormwater,City of Melbourne,100,Plastic,,Pipe,,
7031,"-37.79534650230059, 144.95159069610247","{""coordinates"": [[144.95156044674556, -37.79528422948328], [144.95156172014137, -37.795282835613186], [144.951563214708, -37.79528158598612], [144.95156484155305, -37.79528044514151], [144.9515665883526, -37.79527942172168], [144.95156844187392, -37.795278523479446], [144.9515703880759, -37.79527775721932], [144.95157241221534, -37.79527712874602], [144.9515744989586, -37.795276642820475], [144.95157663249776, -37.79527630312376], [144.95157879667047, -37.795276112229196], [144.9515809750823, -37.79527607158289], [144.95158315123095, -37.79527618149276], [144.95158530863125, -37.795276441126184], [144.95158743094007, -37.795276848516345], [144.95158950208008, -37.79527740057711], [144.95159150636164, -37.795278093126406], [144.95159342860154, -37.795278920917895], [144.95159525423807, -37.795279877680755], [144.95159696944137, -37.79528095616714], [144.95159856121805, -37.79528214820709], [144.95160001750983, -37.79528344477046], [144.95160132728475, -37.79528483603528], [144.95160248062075, -37.79528631146218], [144.9516034687809, -37.79528785987424], [144.95160428427945, -37.79528946954166], [144.9516049209387, -37.79529112827058], [144.95160537393576, -37.79529282349549], [144.9516056584888, -37.7952945413258], [144.95160227495995, -37.79533151723326], [144.9515990134674, -37.79535005538471], [144.95158105557374, -37.79541015431261], [144.9515800079833, -37.79541400261433], [144.95157946949334, -37.795417922198936], [144.9515793435544, -37.79542186639054], [144.95157963103776, -37.795425807905005], [144.95158032995468, -37.79542971947669], [144.9515814354704, -37.795433574047095], [144.9515829399374, -37.79543734495204], [144.9515848329485, -37.795441006106095], [144.95158691764658, -37.79544461363899]], ""type"": ""LineString""}",2015-01-23,,,,1589115,,5.0,Stormwater,City of Melbourne,100,Plastic,,Pipe,,
7032,"-37.79504337607153, 144.95123089568523","{""coordinates"": [[144.95122398855335, -37.79500997738719], [144.95122621791342, -37.79501239978339], [144.95123235362058, -37.79505265034329], [144.95123615219097, -37.79507756727528]], ""type"": ""LineString""}",2015-01-23,,,,1589116,,5.0,Stormwater,City of Melbourne,100,Plastic,,Pipe,,
7033,"-37.794482938092564, 144.95164746640626","{""coordinates"": [[144.9514776466432, -37.79468275690035], [144.95151522502172, -37.794660149379695], [144.9515725828408, -37.7946232363574], [144.95162274376668, -37.79458583945995], [144.95164825138045, -37.79455981645757], [144.9516620459053, -37.794533589723954], [144.95167250420303, -37.794497648851745], [144.95167199160366, -37.79446723873474], [144.95167323215136, -37.79443864794601], [144.9516800766231, -37.794403001984634], [144.95168912264583, -37.79436918134744], [144.95170719002653, -37.7943351607485], [144.95172600036867, -37.794314287721534], [144.95177246643604, -37.79424437871689]], ""type"": ""LineString""}",2015-01-23,,,,1589117,,5.0,Stormwater,City of Melbourne,100,Plastic,,Pipe,,
