sa1_7digitcode_2011,sa2_name_2011,sa3_name_2011,sa4_name_2011,gccsa_name_2011
2137723,Dromana,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137724,Dromana,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137725,Dromana,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137801,Flinders,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137802,Flinders,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137803,Flinders,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137804,Flinders,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137805,Flinders,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137806,Flinders,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137807,Flinders,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137808,Flinders,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137809,Flinders,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137810,Flinders,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137811,Flinders,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137812,Flinders,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137813,Flinders,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137814,Flinders,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137815,Flinders,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137816,Flinders,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137817,Flinders,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137818,Flinders,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137901,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137902,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137903,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137904,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137905,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137906,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137907,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137908,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137909,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137910,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137911,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137912,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137913,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137914,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137915,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137916,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137917,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137918,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137919,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137920,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137921,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137922,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137923,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137924,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137925,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137926,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137927,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137928,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137929,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137930,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137931,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137932,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137933,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137934,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137935,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137936,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137937,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137938,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137939,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137940,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137941,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137942,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137943,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137944,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2137945,Hastings - Somers,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138001,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138002,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138003,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138004,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138005,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138006,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138007,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138008,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138009,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138010,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138011,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138012,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138013,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138014,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138015,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138016,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138017,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138018,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138019,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138020,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138021,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138022,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138023,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138024,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138025,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138026,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138027,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138028,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138029,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138030,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138031,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138032,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138033,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138034,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138035,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138036,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138037,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138038,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138039,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138040,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138041,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138042,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138043,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138044,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138045,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138046,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138047,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138048,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138049,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138050,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138051,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138052,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138053,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138054,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138055,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138056,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138057,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138058,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138059,Mornington,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138101,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138102,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138103,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138104,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138105,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138106,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138107,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138108,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138109,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138110,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138111,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138112,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138113,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138114,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138115,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138116,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138117,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138118,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138119,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138120,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138121,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138122,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138123,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138124,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138125,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138126,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138127,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138128,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138129,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138130,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138131,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138132,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138133,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138134,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138135,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138136,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138137,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138138,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138139,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138140,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138141,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138142,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138143,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138144,Mount Eliza,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138201,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138202,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138203,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138204,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138205,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138206,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138207,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138208,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138209,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138210,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138211,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138212,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138213,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138214,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138215,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138216,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138217,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138218,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138219,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138220,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138221,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138222,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138223,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138224,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138225,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138226,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138227,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138228,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138229,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138230,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138231,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138232,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138233,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138234,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138235,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138236,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138237,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138238,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138239,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138240,Mount Martha,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138301,Point Nepean,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138302,Point Nepean,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138303,Point Nepean,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138304,Point Nepean,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138305,Point Nepean,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
2138306,Point Nepean,Mornington Peninsula,Mornington Peninsula,Greater Melbourne
